Index,Country,City,Hotel,Address,Popularity,Latitude,Longitude
524,US,Chicago,Sonder The Plymouth,"417 S Dearborn St, Chicago, Illinois",61,41.87623,-87.62912
525,US,Chicago,Comfort Suites Lombard - Addison,"530 W North Ave, Lombard, DuPage County, Illinois",120,41.90568,-88.03101
526,US,Chicago,Motel 6 Elk Grove Village,"1100 E Devon Ave, Elk Grove Village, Illinois",250,41.99385,-87.96973
527,US,Chicago,Best Western Plus South Holland/Chicago Southland,"17345 Halsted St., South Holland, Illinois",15,41.57393,-87.63626
528,US,Chicago,University Club of Chicago,"76 E Monroe St, Chicago, Illinois",96,41.88093,-87.62506
529,US,Chicago,Hampton Inn Marion,"2710 West Deyoung, Marion, Illinois",581,37.7439,-88.96758
530,US,Chicago,Four Points by Sheraton Chicago Schaumburg,"1100 East Higgins Road, Schaumburg, Illinois",21,42.04077,-88.05206
531,US,Chicago,Best Western Plus The Arden Park Hotel,"552 Ontario St, Stratford, Ontario, Canada",1064,43.37163,-80.96369
532,US,Chicago,Celeste Celebrity Suites,"68 E Cedar St, Chicago, Illinois",31,41.90253,-87.62578
533,US,Chicago,Bishops Hall Bed & Breakfast,"605 Iowa St, Oak Park, Illinois",82,41.89604,-87.79012
534,US,Chicago,Sentral Michigan Avenue,"808 S Michigan Ave, Chicago, Illinois",32,41.87159,-87.6243
535,US,Chicago,Quality Inn & Suites Near I-80 And I-294,"16920 Halsted St, Harvey, Illinois",126,41.58325,-87.638
536,US,Chicago,Old Chicago Inn featuring Room 13,"3222 N Sheffield Ave, Chicago, Illinois",131,41.94064,-87.65437
537,US,Chicago,Motel 6 Prospect Heights IL,"540 N Milwaukee Ave, Prospect Heights, Illinois",124,42.10461,-87.88831
538,US,Chicago,Q Center,"1405 N 5th Ave, Saint Charles, Illinois",134,41.934,-88.30931
539,US,Chicago,Red Roof Inn Gurnee - Waukegan,"3031 Belvidere Rd, Waukegan, Lake County, Illinois",190,42.34905,-87.87682
540,US,Chicago,Quality Inn,"500 Tollgate Rd, Elgin, Illinois",126,42.07251,-88.29151
541,US,Chicago,Comfort Inn & Suites Tinley Park IL,"18400 Spring Creek Dr, Tinley Park, Illinois",152,41.55634,-87.79681
542,US,Chicago,Comfort Inn & Suites,"1359 Grand Pointe Ct, Grand Blanc, Michigan",963,42.93686,-83.60375
543,US,Chicago,Sonder at Grant Park,"808 S Michigan Ave, Chicago, Illinois",142,41.87159,-87.6243
544,US,Chicago,Nobu Hotel Chicago,"155 N. Peoria Street, Chicago, Illinois",71,41.88474,-87.64974
545,US,Chicago,Sleep Inn Naperville,"1831 W Diehl Rd, Naperville, DuPage County, Illinois",100,41.80102,-88.2074
546,US,Chicago,"Motel 6 Lansing, IL - Chicago South","2151 Bernice Rd, Lansing, Illinois",15,41.57863,-87.56582
547,US,Chicago,"Holiday Inn Express Crestwood, an IHG Hotel","13330 Cicero Avenue, Crestwood, Illinois",132,41.64973,-87.73898
548,US,Chicago,Comfort Inn Bourbonnais near I-57,"1500 Illinois Highway 50, Bourbonnais, Illinois",167,39.80678,-88.46232
549,US,Chicago,Fairfield Inn Kankakee Bourbonnais,"1550 N State Route 50, Bourbonnais, Illinois",127,41.17184,-87.84995
550,US,Chicago,New Buffalo Inn & Spa,"231 E Buffalo St, New Buffalo, Berrien County, Michigan",110,41.79533,-86.74025
551,US,Chicago,21c Museum Hotel Chicago,"55 E Ontario St, Chicago, Illinois",173,41.89328,-87.62631
552,US,Chicago,Sleep Inn Oakbrook Terrace - Chicago,"17W710 22nd St, Oakbrook Terrace, DuPage County, Illinois",41,41.846,-87.99208
553,US,Chicago,Soho House Chicago,"113 N Green St # 125, Chicago, Illinois",136,,
554,US,Chicago,Manilow Suites at 215 West,"215 W Washington St, Chicago, Illinois",23,41.8831,-87.63429
555,US,Chicago,The Flats at Loyola Station,"1216 W Arthur Ave, Chicago, Illinois",130,42.00049,-87.6615
556,US,Chicago,Hilton Garden Inn Chicago Downtown South Loop,"55 E 11th Street, Chicago, Illinois",160,41.86925,-87.62539
557,US,Chicago,The Chicago Hotel Collection: Magnificent Mile Hotel & Suites,"166 E Superior St, Chicago, Illinois",47,41.89586,-87.6234
558,US,Chicago,Chicago Lake Shore Hotel,"4900 S Lake Shore Dr, Chicago, Illinois",172,41.8058,-87.58593
559,US,Chicago,Lincoln Park Oasis,"1219 W Draper St, Chicago, Illinois",44,41.92808,-87.65931
560,US,Chicago,The Polo Inn Bridgeport U.S.A.,"3322 S Morgan St, Chicago, Illinois",87,41.83359,-87.65118
561,US,Chicago,Comfort Suites Elgin,"2480 Bushwood Dr, Elgin, Illinois",124,42.0919,-88.33748
562,US,Chicago,Longman & Eagle,"2657 N Kedzie Ave, Chicago, Illinois",92,41.92972,-87.70716
563,US,Chicago,Lincoln Park Guest House,"2319 N Halsted St, Chicago, Illinois",26,41.92424,-87.64843
564,US,Chicago,Howard Johnson by Wyndham Manteno,"157 Cypress Dr, Manteno, Illinois",149,41.25229,-87.84993
565,US,Chicago,Sleep Inn Tinley Park I-80 Near Amphitheatre-Convention Center,"18420 Spring Creek Dr, Tinley Park, Illinois",122,41.5561,-87.79752
566,US,Chicago,Hampton Inn & Suites Kalamazoo-Oshtemo,"5059 South 9th Street, Kalamazoo, Kalamazoo County, Michigan",532,42.24452,-85.6765
567,US,Chicago,Pine Country RV & Camping Resort,"5710 Shattuck Rd, Belvidere, Illinois",174,42.23881,-88.77732
568,US,Chicago,Jaslin Hotel,"261 W Cermak Rd, Chicago, Illinois",145,41.85261,-87.63436
569,US,Chicago,Woodspring Suites Carol Stream - Chicago,"1160 N Gary Ave, Carol Stream, DuPage County, Illinois",21,41.93503,-88.11962
570,US,Chicago,Manilow Suites At North Harbor Tower,"175 N Harbor Dr, Chicago, Illinois",72,41.88543,-87.61532
571,US,Chicago,Ruby Room,"1743 W Division St # 45, Chicago, Illinois",137,,
572,US,Chicago,Copperstone Inn,"6702 Yale Bridge Rd, Rockton, Illinois",117,42.47701,-89.1685
573,US,Chicago,Comfort Suites Near I-80 And I-94,"2235 West 173rd St, Lansing, Illinois",88,33.87386,-118.31813
574,US,Chicago,Benedictine Bed and Breakfast,"3111 S Aberdeen St, Chicago, Illinois",32,41.83759,-87.65329
575,US,Chicago,Econo Lodge,"820 W 79th St, Willowbrook, DuPage County, Illinois",82,41.74564,-87.94221
576,US,Chicago,Rodeway Inn Lyons,"8640 Ogden Ave, Lyons, Illinois",90,41.8165,-87.83692
577,US,Chicago,Fairfield Inn & Suites Joliet North/Plainfield,"3239 Norman Ave, Joliet, Illinois",85,41.58352,-88.16292
578,US,Chicago,The Dunes Resort,"333 Blue Star Hwy, Douglas, Allegan County, Michigan",90,42.63795,-86.21061
579,US,Chicago,The Hotel at Midtown,"2444 N Elston Ave, Chicago, Illinois",52,41.9261,-87.6797
580,US,Chicago,Manilow Suites at One West Superior,"1 W Superior St, Chicago, Illinois",19,41.89529,-87.62872
581,US,Chicago,Harrison House Bed & Breakfast,"26 North Eagle Street, Naperville, DuPage County, Illinois",96,41.77593,-88.15246
582,US,Chicago,The Royal Sonesta Chicago Downtown,"71 E Wacker Drive, Chicago, Illinois",153,41.8873,-87.62589
583,US,Chicago,The Forester a Hyatt Place Hotel,"200 N Field Drive, Lake Forest, Lake County, Illinois",56,42.24346,-87.89959
584,US,Chicago,Wheeler Mansion,"2020 S Calumet Ave, Chicago, Illinois",135,41.85492,-87.61954
585,US,Chicago,"voco Chicago Downtown, an IHG Hotel","350 W. Wolf Point Plaza, Chicago, Illinois",5,41.88829,-87.63782
586,US,Chicago,Leisure Lake Resort,"21900 SW Frontage Rd, Joliet, Illinois",45,41.48326,-88.20881
587,US,Chicago,Hampton Inn Macomb,"1639 E Jackson St, Macomb, Illinois",498,40.45698,-90.64612
588,US,Chicago,"Country Inn & Suites by Radisson, Elgin, IL","2270 Point Blvd, Elgin, Illinois",444,42.08322,-88.33258
589,US,Chicago,MainStay Suites South,"135 S Larkin Ave, Joliet, Illinois",63,41.51927,-88.12616
590,US,Chicago,Fuller's Resort & Campground,"1622 E Clear Lake Rd, Buchanan, Berrien County, Michigan",67,41.83423,-86.41828
591,US,Chicago,Baymont by Wyndham Effingham,"1811 W Fayette Ave, Effingham, Illinois",474,39.11883,-88.57069
592,US,Chicago,Clarion Pointe,"206 McFall Rd, Mattoon, Illinois",486,39.48615,-88.32616
593,US,Chicago,The Buckingham Hotel,"425 S Financial Pl, Chicago, Illinois",37,41.8768,-87.63302
594,US,Chicago,Sonder Greektown,"314 S Halsted St, Chicago, Illinois",12,41.52528,-87.63587
595,US,Chicago,Best Western Pontiac Inn,"1821 W Reynolds St, Pontiac, Illinois",280,40.87405,-88.66369
596,US,Chicago,Comfort Inn North,"3235 Norman Ave, Joliet, Illinois",97,41.58292,-88.16352
597,US,Chicago,Sonder Jewelers Row,"19 S Wabash Ave, Chicago, Illinois",43,41.88162,-87.62614
598,US,Chicago,City Scene Bed and Breakfast,"2101 N Clifton Ave, Chicago, Illinois",16,41.91999,-87.65678
599,US,Chicago,Walton Residences,"70 E Walton St, Chicago, Illinois",14,41.90008,-87.62583
600,US,Chicago,Fairfield Inn by Marriott Port Huron,"1635 Yeager Street, Port Huron, Michigan",267,42.98968,-82.45085
601,US,Chicago,Manilow Suites at The Grand Plaza,"545 N Dearborn St, Chicago, Illinois",28,41.89207,-87.62886
602,US,Chicago,The Amber Inn,"3901 S Michigan Ave, Chicago, Illinois",82,41.82358,-87.62277
603,US,Chicago,Bullfrog Lake Campground,"9600 Wolf Road, Willow Springs, Illinois",14,41.71271,-87.89513
604,US,Chicago,Manilow Suites at Columbus Plaza,"233 E Wacker Dr, Chicago, Illinois",4,41.88762,-87.62123
605,US,Chicago,The Leavitt Street Inn & Tavern,"2345 N Leavitt St, Chicago, Illinois",6,41.92395,-87.68258
606,US,Chicago,Clarion Hotel & Convention Center Joliet,"411 S Larkin Ave, Joliet, Illinois",146,41.51369,-88.12599
607,US,Chicago,Quality Inn Bolingbrook I-55,"175 Remington Blvd, Bolingbrook, DuPage County, Illinois",86,41.68422,-88.07196
608,US,Chicago,WoodSpring Suites Chicago Addison,"991 W Lake St, Addison, DuPage County, Illinois",12,41.94262,-88.01423
609,US,Chicago,Bella Vita Spa + Suites,"119 Butler St, Saugatuck, Allegan County, Michigan",151,42.65521,-86.20372
610,US,Chicago,Ramada by Wyndham Glendale Heights/Lombard,"780 E North Ave, Glendale Heights, DuPage County, Illinois",143,41.90458,-88.05408
611,US,Chicago,Comfort Inn & Suites,"1133 N 7th St, Rochelle, Illinois",122,41.93518,-89.06716
612,US,Chicago,House 5863 Bed & Breakfast,"5863 N Glenwood Ave, Chicago, Illinois",68,41.98844,-87.66485
613,US,Chicago,Manilow Suites at Presidential Towers,"605 W Madison St, Chicago, Illinois",12,41.88103,-87.64298
614,US,Chicago,Home2 Suites by Hilton Joliet Plainfield,"4095 Hennepin Drive, Joliet, Illinois",237,41.57812,-88.17019
615,US,Chicago,Baumhart Lodging at Loyola University Chicago,"26 E Pearson St, Chicago, Illinois",8,41.8977,-87.62708
616,US,Chicago,Corporate Suites Network at Presidential Towers,"555 W Madison St, Chicago, Illinois",27,41.8814,-87.64169
617,US,Chicago,Oakwood Apartments,"77 W Huron St, Chicago, Illinois",14,41.8948,-87.63088
618,US,Chicago,The Penthouse at Grand Plaza,"540 N State St, Chicago, Illinois",24,41.89195,-87.62832
619,US,Chicago,Travelodge by Wyndham Lansing IL,"17301 Oak Ave, Lansing, Illinois",85,41.5807,-87.55484
620,US,Chicago,"Candlewood Suites Aurora-Naperville, an IHG Hotel","2625 W Sullivan Rd, Aurora, Illinois",133,41.79188,-88.38067
621,US,Chicago,"Country Inn & Suites by Radisson, Crystal Lake, IL","600 Tracy Trl, Crystal Lake, Illinois",356,42.22853,-88.29776
622,US,Chicago,Aloft Bolingbrook,"500 North Janes Avenue, Bolingbrook, DuPage County, Illinois",397,41.71434,-88.03871
623,US,Chicago,Four Points by Sheraton Buffalo Grove,"900 West Lake Cook Road, Buffalo Grove, Lake County, Illinois",56,42.15401,-87.97789
624,US,Chicago,Days Inn by Wyndham Calumet Park,"12800 S Ashland Ave, Calumet Park, Illinois",70,41.66102,-87.66117
625,US,Chicago,Ravinia Guest House,"264 Oakland Dr, Highland Park, Lake County, Illinois",17,42.16166,-87.77391
626,US,Chicago,The Hamlin House Bed & Breakfast,"5528 S Woodlawn Ave, Chicago, Illinois",3,41.79418,-87.59703
627,US,Chicago,Victorian Rose Garden Bed & Breakfast,"314 Washington St, Algonquin, Illinois",61,42.16664,-88.29525
628,US,Chicago,Motel 6 Libertyville,"1809 N Milwaukee Ave, Libertyville, Lake County, Illinois",242,42.30681,-87.96175
629,US,Chicago,"The Drake Oak Brook, Autograph Collection","2301 York Rd, Oak Brook, DuPage County, Illinois",789,41.8464,-87.92781
630,US,Chicago,"Country Inn & Suites by Radisson, Romeoville, IL","1265 Lakeview Dr, Romeoville, Illinois",492,41.65764,-88.12247
631,US,Chicago,Ivy Terrace Apartments,"5140 S Kenwood Ave, Chicago, Illinois",28,41.80101,-87.59381
632,US,Chicago,Warren Dunes State Park Campground,"12032 Red Arrow Hwy, Sawyer, Berrien County, Michigan",62,41.90675,-86.59911
633,US,Chicago,Hotel Indigo Naperville Riverwalk,"120 Water St, Naperville, DuPage County, Illinois",269,41.77069,-88.15051
634,US,Chicago,Howard Johnson by Wyndham Waukegan Great Lakes,"619 S Green Bay Rd, Waukegan, Lake County, Illinois",281,42.34826,-87.87338
635,US,Chicago,Hotel Baker,"100 W Main St, Saint Charles, Illinois",222,41.91366,-88.31471
636,US,Chicago,The Emily Hotel,"311 N Morgan St, Chicago, Illinois",35,41.88711,-87.65202
637,US,Chicago,Hampton Inn Joliet - I-80,"1521 Riverboat Center Drive, Joliet, Illinois",737,41.4942,-88.16681
638,US,Chicago,Sleep Inn Near I-80 And I-94,"2255 173rd St, Lansing, Illinois",65,41.5826,-87.56289
639,US,Chicago,The Villa Toscana,"3447 N Halsted St, Chicago, Illinois",102,41.94506,-87.64893
640,US,Chicago,"Country Inn & Suites by Radisson, Tinley Park, IL","18315 La Grange Rd, Tinley Park, Illinois",643,41.55699,-87.85172
641,US,Chicago,Best Western Joliet Inn & Suites,"4380 Enterprise Dr, Joliet, Illinois",335,41.51932,-88.18769
642,US,Chicago,Motel 6 Bridgeview,"9625 S 76th Ave, Bridgeview, Illinois",316,41.71631,-87.80785
643,US,Chicago,Super 8 by Wyndham Rochelle 601 East Highway 38,"601 East Highway 38, Rochelle, Illinois",365,41.93509,-89.04353
644,US,Chicago,Hansen House Mansion Guest House,"164 W Eugenie St, Chicago, Illinois",44,41.91303,-87.63416
645,US,Chicago,Kankakee South KOA,"425 East 6000 South Road, Chebanse, Illinois",27,41.03349,-87.8588
646,US,Chicago,Howard Johnson Hotel & Suites by Wyndham Elk Grove Village,"1925 E Higgins Rd, Elk Grove Village, Illinois",399,42.02051,-87.95695
647,US,Chicago,Rodeway Inn,"5952 N Lincoln Ave, Chicago, Illinois",62,41.98907,-87.7059
648,US,Chicago,Best Western Oswego Hotel,"2055 Wiesbrook Rd, Oswego, Illinois",183,41.71837,-88.31014
649,US,Chicago,New Relax Inn,"7336 S Harlem Ave, Bridgeview, Illinois",21,41.75767,-87.80082
650,US,Chicago,Skylark Motel,"5435 S Archer Ave, Chicago, Illinois",14,41.79786,-87.74393
651,US,Chicago,The Westin O'Hare,"6100 North River Road, Rosemont, Illinois",34,41.98966,-87.86082
652,US,Chicago,Clarion Inn,"610 Tollview Dr, South Holland, Illinois",39,41.58029,-87.63284
653,US,Chicago,"Holiday Inn Express & Suites Bensenville - O'Hare, an IHG Hotel","811 E Grand Ave, Bensenville, DuPage County, Illinois",75,41.9314,-87.92207
654,US,Chicago,The Neighborhood Hotel Lincoln Park,"2616 N Clark St, Chicago, Illinois",11,41.93004,-87.64361
655,US,Chicago,Manilow Suites at 77 West,"77 W Huron St, Chicago, Illinois",3,41.8948,-87.63088
656,US,Chicago,Hollywood Stadium Sports Bar,"777 Hollywood Blvd, Joliet, Illinois",209,41.47965,-88.14438
657,US,Chicago,Four Points by Sheraton Mount Prospect O’Hare,"2200 South Elmhurst Road, Mount Prospect, Illinois",42,42.02542,-87.94121
658,US,Chicago,MainStay Suites Chicago Schaumburg,"1200 Bank Dr, Schaumburg, Illinois",5,42.04156,-88.04919
659,US,Chicago,Bundling Board Inn,"220 E South St, Woodstock, Illinois",13,42.31261,-88.44518
660,US,Chicago,Manilow Suites at the Shoreham,"400 E South Water St, Chicago, Illinois",4,41.88671,-87.61675
661,US,Chicago,The Inn at Smokey Row,"112 Stephen St, Lemont, Illinois",8,41.67509,-87.99908
662,US,Chicago,Hampton Inn Pontiac,"2000 Grand Prix Drive, Pontiac, Illinois",193,39.87746,-88.92886
663,US,Chicago,Bellwood Hotel,"1409 W Diversey Pkwy, Chicago, Illinois",16,41.93222,-87.66398
664,US,Chicago,Loop Suites,"65 E Washington St, Chicago, Illinois",30,41.88313,-87.62544
665,US,Chicago,Holiday Inn Rockford(I-90&Rt 20/State St),"7550 E State St, Rockford, Illinois",217,42.27057,-88.96936
666,US,Chicago,The Inn at Wrigleyville,"3617 N Sheffield Ave # 19, Chicago, Illinois",18,,
667,US,Chicago,Quality Inn Monee I-57,"5815 W Monee Manhattan Rd, Monee, Illinois",39,41.42545,-87.75346
668,US,Chicago,Comfort Inn Joliet West I-80,"1520 Commerce Ln, Joliet, Illinois",85,41.49353,-88.1694
669,US,Chicago,Marina Grand Resort,"600 W Water St, New Buffalo, Berrien County, Michigan",350,41.79447,-86.7535
670,US,Chicago,Home2 Suites by Hilton Lincolnshire Chicago,"350 Knightsbridge Pkwy, Lincolnshire, Lake County, Illinois",14,42.19202,-87.9335
671,US,Chicago,Yelton Manor Boutique Hotel B&B,"140 N Shore Dr, South Haven, Van Buren County, Michigan",971,42.40734,-86.2778
672,US,Chicago,"Country Inn & Suites by Radisson, Sycamore, IL","1450 South Peace Rd., Sycamore, Illinois",351,41.98612,-88.70891
673,US,Chicago,Americas Best Value Inn & Suites Waukegan Gurnee,"411 S Green Bay Rd, Waukegan, Lake County, Illinois",103,42.35288,-87.87289
674,US,Chicago,"Holiday Inn Express & Suites Morris, an IHG Hotel","222 Gore Rd, Morris, Illinois",149,41.38931,-88.4259
675,US,Chicago,Lakeside Cabins Resort,"7650 Warren Woods Rd, Three Oaks, Berrien County, Michigan",239,41.83914,-86.64221
676,US,Chicago,The Biddle House,"405 W Eugenie St, Chicago, Illinois",8,41.91278,-87.63888
677,US,Chicago,Fairfield Inn & Suites Watervliet St. Joseph,"8258 Arnt Blvd, Watervliet, Berrien County, Michigan",213,42.1796,-86.25785
678,US,Chicago,Quality Inn Aurora - Naperville Area,"4005 Gabrielle Ln, Aurora, Illinois",76,41.76205,-88.21872
679,US,Chicago,TownePlace Suites Chicago Waukegan/Gurnee,"404 Lakehurst Rd, Waukegan, Lake County, Illinois",6,42.34445,-87.903
680,US,Chicago,"Country Inn & Suites by Radisson, Benton Harbor-St. Joseph, MI","2276 Pipestone Rd, Benton Harbor, Berrien County, Michigan",310,42.07641,-86.419
681,US,Chicago,Holiday Inn Aurora North- Naperville An IHG Hotel,"2424 W Sullivan Rd, Aurora, Illinois",176,41.78659,-88.37832
682,US,Chicago,Baymont by Wyndham Paw Paw,"111 Ampey Rd, Paw Paw, Van Buren County, Michigan",452,42.20758,-85.89246
683,US,Chicago,L.P. Motel,"4605 N Harlem Ave, Harwood Heights, Illinois",8,41.96378,-87.80669
684,US,Chicago,Chateau Chantal Winery and Inn,"15900 Rue de Vin, Traverse City, Grand Traverse County, Michigan",451,44.91966,-85.50205
685,US,Chicago,Lakeside Resort and Conference Center,"100 Clearview Dr, Houghton Lake, Michigan",286,44.34359,-84.79303
686,US,Chicago,Days Inn by Wyndham Whitmore Lake,"9897 Main St, Whitmore Lake, Michigan",280,42.43054,-83.76371
687,US,Chicago,Detroit Marriott Southfield,"27033 Northwestern Hwy, Southfield, Michigan",393,42.48442,-83.27686
688,US,Chicago,West Loop Lofts,"1650 W Adams St, Chicago, Illinois",5,41.87899,-87.66862
689,US,Chicago,Renaissance Schaumburg Convention Center Hotel,"1551 Thoreau Dr N, Schaumburg, Illinois",885,42.06084,-88.0416
690,US,Chicago,La Quinta Inn & Suites by Wyndham Bannockburn - Deerfield,"2000 Lakeside Dr, Bannockburn, Lake County, Illinois",620,42.19653,-87.88473
691,US,Chicago,Hilton Garden Inn Kankakee,"455 Riverstone Parkway, Kankakee, Illinois",642,41.08006,-87.86493
692,US,Chicago,Super 8 by Wyndham Romeoville Bolingbrook,"1301 Marquette Dr, Romeoville, Illinois",298,41.67133,-88.06822
693,US,Chicago,Super 8 by Wyndham DeKalb IL,"800 W Fairview Dr, DeKalb, Illinois",295,41.9065,-88.7722
694,US,Chicago,TownePlace Suites by Marriott Detroit Warren,"7601 Chicago Road, Warren, Michigan",270,42.52466,-83.03049
695,US,Chicago,Sleep Inn & Suites,"5597 S 9th St, Kalamazoo, Kalamazoo County, Michigan",1462,42.23584,-85.67612
696,US,Chicago,Super 8 by Wyndham Hampshire IL,"115 Arrowhead Dr, Hampshire, Illinois",120,42.1475,-88.50855
697,US,Chicago,Super 8 by Wyndham South Holland,"17225 Halsted St, South Holland, Illinois",35,41.58151,-87.63521
698,US,Chicago,Starved Rock State Park Campground,"Route 178 & Route 71, Utica, Illinois",56,41.36174,-89.01065
699,US,Chicago,Motel 6 Alsip,"5150 W 127th St, Alsip, Illinois",326,41.66249,-87.7456
700,US,Chicago,Holiday Inn Express Detroit-warren (GM Tech Ctr),"11500 East 11 Mile Road, Warren, Michigan",116,42.49074,-83.00865
701,US,Chicago,Fox River Bed and Breakfast,"3367 E 2072nd Rd, Ottawa, Illinois",35,41.42201,-88.77102
702,US,Chicago,Level Chicago - Old Town,"1140 N Wells St, Chicago, Illinois",4,41.90323,-87.635
703,US,Chicago,Corporate Suites Network,"233 E Wacker Dr, Chicago, Illinois",5,41.88762,-87.62123
704,US,Chicago,Fish Lake Beach Camping Resort,"32223 N US Highway 12, Volo, Lake County, Illinois",24,42.32953,-88.16554
705,US,Chicago,Sonder at 820 South Michigan,"820 S Michigan Ave, Chicago, Illinois",6,41.87118,-87.62437
706,US,Chicago,Quality Inn,"1823 W Reynolds St, Pontiac, Illinois",83,40.87393,-88.66386
707,US,Chicago,Lakeside Inn,"15251 Lakeshore Rd, Lakeside, Berrien County, Michigan",149,41.84322,-86.67879
708,US,Chicago,The Manor Motel,"23926 W Earnes St, Channahon, Illinois",26,41.45829,-88.19463
709,US,Chicago,Best Western Chester Hotel,"2150 State St, Chester, Illinois",174,37.92232,-89.80808
710,US,Chicago,Munro House Bed & Breakfast and Spa,"202 Maumee St, Jonesville, Michigan",94,41.98237,-84.66092
711,US,Chicago,AJ's Walleye Lodge,"35131 State Highway M-28, Bergland, Upper Peninsula, Michigan",85,46.58784,-89.59568
712,US,Chicago,The Kirby,"294 West Center, Douglas, Allegan County, Michigan",78,42.64397,-86.20775
713,US,Chicago,Marcotte's Family Motel,"2156 East Route 20, Elizabeth, Illinois",73,42.27667,-89.56729
714,US,Chicago,Rim Rock's Dogwood Cabins,"798 Karbers Ridge Rd, Elizabethtown, Illinois",147,37.59772,-88.27769
715,US,Chicago,Super 8 by Wyndham Yorkville,"1510 N Bridge St, Yorkville, Illinois",196,41.65901,-88.44193
716,US,Chicago,Super 8 by Wyndham Dwight,"14 E Northbrook Dr, Dwight, Illinois",191,41.11341,-88.41154
717,US,Chicago,Lincoln Way: A Destination Inn,"409 N State St, Franklin Grove, Illinois",125,41.84515,-89.30383
